gtopt_id_structure	mane_id_structure	tm_score_selected	tmalign_status	pair_status	return_code	pair_index	gtopt_key	mane_key	tmalign_status_key	pair_status_key	valid_tmalign_status	valid_pair_status	valid_return_code	domain_category	length_group	sequence_change_category	structure_changed	structure_status
GTOPT000547844	ENST00000564138.6	0.38807	ok	READY	0	450	GTOPT000547844	ENST00000564138	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000548136	ENST00000567109.6	0.3446	ok	READY	0	451	GTOPT000548136	ENST00000567109	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000548316	ENST00000262430.6	0.63265	ok	READY	0	452	GTOPT000548316	ENST00000262430	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000552000	ENST00000611875.5	0.319	ok	READY	0	453	GTOPT000552000	ENST00000611875	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000552859	ENST00000609261.6	0.64751	ok	READY	0	454	GTOPT000552859	ENST00000609261	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000553357	ENST00000606293.5	0.43996	ok	READY	0	455	GTOPT000553357	ENST00000606293	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000553387	ENST00000606293.5	0.79679	ok	READY	0	456	GTOPT000553387	ENST00000606293	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000553954	ENST00000397356.8	0.77953	ok	READY	0	457	GTOPT000553954	ENST00000397356	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000565085	ENST00000289968.11	0.55018	ok	READY	0	461	GTOPT000565085	ENST00000289968	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000566131	ENST00000314752.12	0.98876	ok	READY	0	462	GTOPT000566131	ENST00000314752	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000567159	ENST00000279392.8	0.21117	ok	READY	0	463	GTOPT000567159	ENST00000279392	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 0-10%	Length changed	TRUE	Structure changed
GTOPT000567317	ENST00000406256.8	0.82327	ok	READY	0	464	GTOPT000567317	ENST00000406256	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000567331	ENST00000263025.9	0.69637	ok	READY	0	465	GTOPT000567331	ENST00000263025	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000567835	ENST00000478753.5	0.73132	ok	READY	0	466	GTOPT000567835	ENST00000478753	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000569043	ENST00000299138.12	0.32015	ok	READY	0	467	GTOPT000569043	ENST00000299138	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000569314	ENST00000394809.9	0.26374	ok	READY	0	468	GTOPT000569314	ENST00000394809	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	TRUE	Structure changed
GTOPT000569467	ENST00000320640.11	0.51157	ok	READY	0	469	GTOPT000569467	ENST00000320640	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000571678	ENST00000219207.10	0.53041	ok	READY	0	470	GTOPT000571678	ENST00000219207	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000573643	ENST00000258201.9	0.7339	ok	READY	0	472	GTOPT000573643	ENST00000258201	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000576276	ENST00000299980.9	0.65572	ok	READY	0	473	GTOPT000576276	ENST00000299980	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000578157	ENST00000302445.8	0.94339	ok	READY	0	474	GTOPT000578157	ENST00000302445	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000578171	ENST00000302445.8	0.95999	ok	READY	0	475	GTOPT000578171	ENST00000302445	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000578204	ENST00000302445.8	0.44834	ok	READY	0	476	GTOPT000578204	ENST00000302445	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000578737	ENST00000315467.9	0.75075	ok	READY	0	477	GTOPT000578737	ENST00000315467	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000579390	ENST00000343629.11	0.27942	ok	READY	0	478	GTOPT000579390	ENST00000343629	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000580373	ENST00000261623.8	0.39362	ok	READY	0	479	GTOPT000580373	ENST00000261623	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000580690	ENST00000268695.10	0.64348	ok	READY	0	480	GTOPT000580690	ENST00000268695	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000583688	ENST00000355280.11	0.53826	ok	READY	0	481	GTOPT000583688	ENST00000355280	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000584062	ENST00000519602.6	0.78499	ok	READY	0	482	GTOPT000584062	ENST00000519602	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000586785	ENST00000293831.13	0.6966	ok	READY	0	483	GTOPT000586785	ENST00000293831	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000587692	ENST00000380183.9	0.34466	ok	READY	0	484	GTOPT000587692	ENST00000380183	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000588573	ENST00000353533.10	0.57588	ok	READY	0	485	GTOPT000588573	ENST00000353533	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000589733	ENST00000651222.2	0.11659	ok	READY	0	486	GTOPT000589733	ENST00000651222	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000590262	ENST00000399138.5	0.61162	ok	READY	0	487	GTOPT000590262	ENST00000399138	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000590804	ENST00000314728.10	0.35455	ok	READY	0	488	GTOPT000590804	ENST00000314728	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000592306	ENST00000644974.2	0.26051	ok	READY	0	489	GTOPT000592306	ENST00000644974	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000592674	ENST00000585482.6	0.23731	ok	READY	0	490	GTOPT000592674	ENST00000585482	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000592685	ENST00000585482.6	0.25427	ok	READY	0	491	GTOPT000592685	ENST00000585482	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000595538	ENST00000261712.8	0.51958	ok	READY	0	492	GTOPT000595538	ENST00000261712	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000602462	ENST00000321854.13	0.5524	ok	READY	0	493	GTOPT000602462	ENST00000321854	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000602889	ENST00000262410.10	0.2495	ok	READY	0	494	GTOPT000602889	ENST00000262410	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	TRUE	Structure changed
GTOPT000603614	ENST00000559488.7	0.15011	ok	READY	0	495	GTOPT000603614	ENST00000559488	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000607892	ENST00000284061.8	0.89381	ok	READY	0	496	GTOPT000607892	ENST00000284061	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000609514	ENST00000300900.9	0.87992	ok	READY	0	497	GTOPT000609514	ENST00000300900	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000612785	ENST00000590474.7	0.89068	ok	READY	0	498	GTOPT000612785	ENST00000590474	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000613168	ENST00000299886.9	0.8047	ok	READY	0	499	GTOPT000613168	ENST00000299886	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000613557	ENST00000360141.8	0.59262	ok	READY	0	500	GTOPT000613557	ENST00000360141	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000614450	ENST00000392550.8	0.28052	ok	READY	0	501	GTOPT000614450	ENST00000392550	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000614960	ENST00000200181.8	0.09675	ok	READY	0	502	GTOPT000614960	ENST00000200181	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000616197	ENST00000427177.6	0.53248	ok	READY	0	503	GTOPT000616197	ENST00000427177	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000618186	ENST00000306801.8	0.16936	ok	READY	0	505	GTOPT000618186	ENST00000306801	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000621286	ENST00000302538.10	0.17179	ok	READY	0	506	GTOPT000621286	ENST00000302538	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000626461	ENST00000360325.11	0.75738	ok	READY	0	507	GTOPT000626461	ENST00000360325	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000635958	ENST00000318217.10	0.28378	ok	READY	0	509	GTOPT000635958	ENST00000318217	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000636018	ENST00000318217.10	0.30683	ok	READY	0	510	GTOPT000636018	ENST00000318217	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000636597	ENST00000225873.9	0.35376	ok	READY	0	511	GTOPT000636597	ENST00000225873	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000637321	ENST00000612223.5	0.15524	ok	READY	0	513	GTOPT000637321	ENST00000612223	ok	READY	TRUE	TRUE	TRUE	Complex domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000639471	ENST00000269576.6	0.61032	ok	READY	0	514	GTOPT000639471	ENST00000269576	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000639959	ENST00000167588.4	0.46627999999999997	ok	READY	0	515	GTOPT000639959	ENST00000167588	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000639977	ENST00000167588.4	0.57099	ok	READY	0	516	GTOPT000639977	ENST00000167588	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000639978	ENST00000167588.4	0.6299	ok	READY	0	517	GTOPT000639978	ENST00000167588	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000640580	ENST00000254043.8	0.41979	ok	READY	0	518	GTOPT000640580	ENST00000254043	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000640998	ENST00000311208.13	0.28506	ok	READY	0	519	GTOPT000640998	ENST00000311208	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000642664	ENST00000357037.6	0.37853	ok	READY	0	520	GTOPT000642664	ENST00000357037	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000648753	ENST00000612501.2	0.21822	ok	READY	0	521	GTOPT000648753	ENST00000612501	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000649075	ENST00000225969.9	0.79066	ok	READY	0	522	GTOPT000649075	ENST00000225969	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000649350	ENST00000262013.12	0.06533	ok	READY	0	523	GTOPT000649350	ENST00000262013	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000649426	ENST00000262013.12	0.17847	ok	READY	0	524	GTOPT000649426	ENST00000262013	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000649436	ENST00000262013.12	0.07156	ok	READY	0	525	GTOPT000649436	ENST00000262013	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000649514	ENST00000262013.12	0.09985	ok	READY	0	526	GTOPT000649514	ENST00000262013	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000651913	ENST00000360793.8	0.74068	ok	READY	0	527	GTOPT000651913	ENST00000360793	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000655018	ENST00000586539.6	0.09487	ok	READY	0	528	GTOPT000655018	ENST00000586539	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000657997	ENST00000207549.9	0.26445	ok	READY	0	529	GTOPT000657997	ENST00000207549	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000658675	ENST00000293217.10	0.47438	ok	READY	0	530	GTOPT000658675	ENST00000293217	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000661959	ENST00000374741.4	0.52014	ok	READY	0	531	GTOPT000661959	ENST00000374741	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000662457	ENST00000269321.12	0.93548	ok	READY	0	532	GTOPT000662457	ENST00000269321	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000663301	ENST00000306796.10	0.83532	ok	READY	0	533	GTOPT000663301	ENST00000306796	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000663939	ENST00000312648.8	0.2031	ok	READY	0	534	GTOPT000663939	ENST00000312648	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000664075	ENST00000306645.10	0.78456	ok	READY	0	535	GTOPT000664075	ENST00000306645	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000666441	ENST00000649141.2	0.52816	ok	READY	0	537	GTOPT000666441	ENST00000649141	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000667397	ENST00000400000.7	0.2718	ok	READY	0	538	GTOPT000667397	ENST00000400000	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000668012	ENST00000269159.8	0.9622	ok	READY	0	539	GTOPT000668012	ENST00000269159	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000668807	ENST00000383314.7	0.53069	ok	READY	0	540	GTOPT000668807	ENST00000383314	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000669973	ENST00000284202.9	0.89057	ok	READY	0	541	GTOPT000669973	ENST00000284202	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000670972	ENST00000444659.6	0.42617	ok	READY	0	542	GTOPT000670972	ENST00000444659	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	TRUE	Structure changed
GTOPT000670997	ENST00000444659.6	0.42034	ok	READY	0	543	GTOPT000670997	ENST00000444659	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000671188	ENST00000444659.6	0.18503	ok	READY	0	544	GTOPT000671188	ENST00000444659	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000675787	ENST00000358821.8	0.97761	ok	READY	0	546	GTOPT000675787	ENST00000358821	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000676735	ENST00000261600.11	0.24983	ok	READY	0	547	GTOPT000676735	ENST00000261600	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000677884	ENST00000315677.8	0.24461	ok	READY	0	549	GTOPT000677884	ENST00000315677	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000678021	ENST00000341928.7	0.37946	ok	READY	0	550	GTOPT000678021	ENST00000341928	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000678040	ENST00000341928.7	0.10238	ok	READY	0	551	GTOPT000678040	ENST00000341928	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000679775	ENST00000399799.3	0.14489	ok	READY	0	552	GTOPT000679775	ENST00000399799	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000684333	ENST00000285093.15	0.99623	ok	READY	0	553	GTOPT000684333	ENST00000285093	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000687168	ENST00000299608.7	0.12671	ok	READY	0	554	GTOPT000687168	ENST00000299608	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000687197	ENST00000299608.7	0.45832	ok	READY	0	555	GTOPT000687197	ENST00000299608	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000687515	ENST00000340533.9	0.67799	ok	READY	0	556	GTOPT000687515	ENST00000340533	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000688871	ENST00000166139.9	0.93698	ok	READY	0	557	GTOPT000688871	ENST00000166139	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000688874	ENST00000166139.9	0.60182	ok	READY	0	558	GTOPT000688874	ENST00000166139	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000694071	ENST00000668164.2	0.52031	ok	READY	0	559	GTOPT000694071	ENST00000668164	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000695271	ENST00000251363.10	0.80254	ok	READY	0	560	GTOPT000695271	ENST00000251363	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000695451	ENST00000301455.7	0.67334	ok	READY	0	561	GTOPT000695451	ENST00000301455	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000697394	ENST00000389253.9	0.5163	ok	READY	0	562	GTOPT000697394	ENST00000389253	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
